"ward" "shift" "year" "month" "cr" "tot" "X" "Y"
"30351" 6 "DAY" 2016 4 "MOTOR VEHICLE THEFT" 1 -76.99731664 38.88868152
"30352" 2 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.03326563 38.90965729
"30353" 6 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.01063131 38.90021178
"30354" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.02885668 38.89831694
"30355" 1 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.0273601 38.93372006
"30356" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.03326563 38.90965729
"30357" 6 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.01720344 38.904526
"30358" 4 "MIDNIGHT" 2016 1 "THEFT/OTHER" 1 -77.02721648 38.95026832
"30359" 6 "MIDNIGHT" 2016 1 "THEFT/OTHER" 1 -77.01817579 38.87465408
"30360" 1 "MIDNIGHT" 2016 1 "ROBBERY" 1 -77.03259384 38.92817861
"30361" 7 "MIDNIGHT" 2016 1 "THEFT/OTHER" 1 -76.95724202 38.88442177
"30362" 6 "DAY" 2016 1 "THEFT/OTHER" 1 -77.00907474 38.89819404
"30363" 8 "MIDNIGHT" 2016 1 "MOTOR VEHICLE THEFT" 1 -76.99711163 38.82779357
"30364" 8 "MIDNIGHT" 2016 1 "ROBBERY" 1 -77.00889252 38.82360433
"30365" 2 "MIDNIGHT" 2016 1 "THEFT F/AUTO" 1 -77.02885887 38.90373998
"30366" 2 "MIDNIGHT" 2016 1 "THEFT/OTHER" 1 -77.04881667 38.9058503
"30367" 2 "MIDNIGHT" 2016 1 "THEFT F/AUTO" 1 -77.04418183 38.90565397
"30368" 6 "MIDNIGHT" 2016 1 "THEFT F/AUTO" 1 -76.98735611 38.89853603
"30369" 4 "MIDNIGHT" 2016 1 "THEFT F/AUTO" 1 -77.06882522 38.97127651
"30370" 4 "MIDNIGHT" 2016 1 "SEX ABUSE" 1 -77.02533128 38.93681937
"30371" 7 "DAY" 2016 1 "MOTOR VEHICLE THEFT" 1 -76.97035176 38.87227351
"30372" 2 "DAY" 2016 1 "THEFT F/AUTO" 1 -77.0558397 38.90812627
"30373" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.02651615 38.8973536
"30374" 1 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.02192228 38.91592077
"30375" 2 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.06966222 38.90673156
"30376" 3 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.05081291 38.92442464
"30377" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.03828783 38.90076451
"30378" 6 "EVENING" 2016 6 "THEFT/OTHER" 1 -76.99731621 38.90020323
"30379" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.03080395 38.89611841
"30380" 6 "EVENING" 2016 6 "ROBBERY" 1 -77.02092231 38.88757165
"30381" 5 "MIDNIGHT" 2016 5 "MOTOR VEHICLE THEFT" 1 -76.99947193 38.90764416
"30382" 8 "EVENING" 2016 7 "THEFT/OTHER" 1 -76.97818835 38.87074381
"30383" 7 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -76.94140133 38.88978389
"30384" 1 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.03822039 38.92550143
"30385" 6 "EVENING" 2016 7 "THEFT/OTHER" 1 -76.98678318 38.87981655
"30386" 2 "EVENING" 2016 7 "THEFT F/AUTO" 1 -77.03005296 38.89209186
"30387" 7 "EVENING" 2016 7 "THEFT/OTHER" 1 -76.96918702 38.87423704
"30388" 7 "EVENING" 2016 7 "ROBBERY" 1 -76.96869137 38.87448914
"30389" 5 "EVENING" 2016 6 "THEFT/OTHER" 1 -76.9762401 38.94233278
"30390" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.063518 38.90773499
"30391" 2 "EVENING" 2016 7 "THEFT F/AUTO" 1 -77.03195985 38.90313561
"30392" 8 "EVENING" 2016 7 "ASSAULT W/DANGEROUS WEAPON" 1 -77.00889252 38.82360433
"30393" 1 "MIDNIGHT" 2016 7 "ROBBERY" 1 -77.01666425 38.91594866
"30394" 5 "MIDNIGHT" 2016 7 "THEFT F/AUTO" 1 -76.98649628 38.93425397
"30395" 7 "DAY" 2016 7 "THEFT/OTHER" 1 -76.93126971 38.87759002
"30396" 8 "MIDNIGHT" 2016 7 "BURGLARY" 1 -76.98397528 38.86117781
"30397" 1 "MIDNIGHT" 2016 7 "ROBBERY" 1 -77.03080113 38.9162881
"30398" 6 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -77.01568118 38.90252636
"30399" 5 "DAY" 2016 7 "THEFT F/AUTO" 1 -76.96191947 38.93131184
"30400" 1 "DAY" 2016 7 "THEFT F/AUTO" 1 -77.03329314 38.9191881
"30401" 6 "DAY" 2016 7 "THEFT/OTHER" 1 -77.02192018 38.90911046
"30402" 5 "DAY" 2016 7 "THEFT/OTHER" 1 -76.99145435 38.9462715
"30403" 2 "DAY" 2016 7 "THEFT/OTHER" 1 -77.01942724 38.89981428
"30404" 5 "DAY" 2016 7 "THEFT/OTHER" 1 -76.99376364 38.9215889
"30405" 1 "DAY" 2016 7 "BURGLARY" 1 -77.02962551 38.91755858
"30406" 8 "DAY" 2016 7 "THEFT F/AUTO" 1 -76.9884354 38.85417879
"30407" 4 "DAY" 2016 7 "ASSAULT W/DANGEROUS WEAPON" 1 -77.02421162 38.9682855
"30408" 3 "EVENING" 2016 7 "BURGLARY" 1 -77.07461132 38.94269874
"30409" 6 "DAY" 2016 7 "THEFT/OTHER" 1 -77.02192018 38.90911046
"30410" 7 "DAY" 2016 7 "THEFT F/AUTO" 1 -76.93166713 38.9078674
"30411" 3 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.08815052 38.95892223
"30412" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.03458839 38.90313486
"30413" 2 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.02651868 38.90417293
"30414" 3 "EVENING" 2016 3 "THEFT F/AUTO" 1 -77.08126577 38.91120122
"30415" 2 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.03209623 38.90570692
"30416" 4 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.02539056 38.94134152
"30417" 6 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.00358798 38.90846386
"30418" 2 "EVENING" 2016 3 "THEFT F/AUTO" 1 -77.02498253 38.89613781
"30419" 4 "EVENING" 2016 3 "THEFT F/AUTO" 1 -77.02864804 38.9529074
"30420" 3 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.07104709 38.91966671
"30421" 1 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.04295555 38.91782469
"30422" 5 "EVENING" 2016 3 "THEFT/OTHER" 1 -76.96478966 38.93453771
"30423" 2 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.03080448 38.89735255
"30424" 4 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.02765611 38.95349318
"30425" 5 "EVENING" 2016 3 "THEFT F/AUTO" 1 -76.98073753 38.90420138
"30426" 6 "EVENING" 2016 3 "THEFT F/AUTO" 1 -77.01086287 38.9067248
"30427" 8 "EVENING" 2016 4 "THEFT/OTHER" 1 -76.97222568 38.85408597
"30428" 2 "MIDNIGHT" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -77.03552841 38.9155751
"30429" 7 "MIDNIGHT" 2016 8 "SEX ABUSE" 1 -76.94249122 38.88184805
"30430" 8 "MIDNIGHT" 2016 8 "BURGLARY" 1 -77.01065508 38.82779312
"30431" 7 "MIDNIGHT" 2016 8 "MOTOR VEHICLE THEFT" 1 -76.96085395 38.85538894
"30432" 2 "DAY" 2016 7 "MOTOR VEHICLE THEFT" 1 -77.05012455 38.89667924
"30433" 5 "DAY" 2016 8 "THEFT/OTHER" 1 -77.0094338 38.91096785
"30434" 4 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.03718197 38.96875953
"30435" 4 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.03489853 38.97150775
"30436" 1 "DAY" 2016 8 "MOTOR VEHICLE THEFT" 1 -77.03822039 38.92550143
"30437" 3 "DAY" 2016 8 "THEFT/OTHER" 1 -77.0588836 38.93619472
"30438" 1 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.04062405 38.93417562
"30439" 6 "DAY" 2016 7 "THEFT/OTHER" 1 -76.99733976 38.88692489
"30440" 6 "DAY" 2016 8 "MOTOR VEHICLE THEFT" 1 -77.00667517 38.87928561
"30441" 1 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.03080113 38.9162881
"30442" 8 "DAY" 2016 7 "THEFT/OTHER" 1 -76.97678249 38.87074354
"30443" 7 "DAY" 2016 8 "THEFT F/AUTO" 1 -76.92667805 38.88234366
"30444" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.04271399 38.89957387
"30445" 5 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.00369342 38.94074067
"30446" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.03080395 38.89611841
"30447" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.02503113 38.9032454
"30448" 4 "EVENING" 2016 8 "MOTOR VEHICLE THEFT" 1 -77.02822793 38.94080938
"30449" 2 "EVENING" 2016 8 "MOTOR VEHICLE THEFT" 1 -77.03981255 38.90610595
"30450" 1 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.04622063 38.920589
"30451" 8 "EVENING" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -76.98027623 38.86303298
"30452" 5 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.98201774 38.90221074
"30453" 8 "MIDNIGHT" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -76.98027623 38.86303298
"30454" 1 "MIDNIGHT" 2016 8 "THEFT F/AUTO" 1 -77.0270416 38.91502787
"30455" 8 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -76.9664418 38.85503034
"30456" 6 "MIDNIGHT" 2016 8 "MOTOR VEHICLE THEFT" 1 -76.99209406 38.89891479
"30457" 5 "MIDNIGHT" 2016 8 "THEFT F/AUTO" 1 -77.01367671 38.91038189
"30458" 8 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -76.99682231 38.85945826
"30459" 8 "MIDNIGHT" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -76.97614473 38.84814127
"30460" 4 "MIDNIGHT" 2016 8 "MOTOR VEHICLE THEFT" 1 -77.06882522 38.97127651
"30461" 8 "MIDNIGHT" 2016 8 "SEX ABUSE" 1 -76.9812553 38.86425828
"30462" 1 "MIDNIGHT" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -77.03181184 38.93316942
"30463" 1 "MIDNIGHT" 2016 8 "THEFT F/AUTO" 1 -77.02346729 38.91557815
"30464" 2 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -77.02886696 38.89523608
"30465" 6 "DAY" 2016 8 "MOTOR VEHICLE THEFT" 1 -76.9824679 38.89997673
"30466" 1 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.04007994 38.93057249
"30467" 5 "MIDNIGHT" 2016 4 "ROBBERY" 1 -76.97899609 38.90619192
"30468" 7 "MIDNIGHT" 2016 4 "MOTOR VEHICLE THEFT" 1 -76.95459692 38.87528626
"30469" 2 "DAY" 2016 4 "BURGLARY" 1 -77.03196558 38.91593647
"30470" 5 "DAY" 2016 4 "THEFT F/AUTO" 1 -77.0004753 38.95414505
"30471" 2 "DAY" 2016 4 "THEFT/OTHER" 1 -77.04579058 38.89735665
"30472" 2 "DAY" 2016 4 "THEFT F/AUTO" 1 -77.05010822 38.90625513
"30473" 8 "DAY" 2016 4 "THEFT/OTHER" 1 -76.97402061 38.86043733
"30474" 5 "DAY" 2016 4 "MOTOR VEHICLE THEFT" 1 -76.98473638 38.91203022
"30475" 2 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.02397246 38.90911006
"30476" 1 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.01795669 38.91986709
"30477" 1 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.02757222 38.91557725
"30478" 3 "EVENING" 2016 4 "THEFT/OTHER" 1 -77.0519083 38.92419895
"30479" 6 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.02192149 38.91335339
"30480" 5 "EVENING" 2016 4 "BURGLARY" 1 -77.0161787 38.91038157
"30481" 8 "EVENING" 2016 4 "MOTOR VEHICLE THEFT" 1 -76.99601596 38.85639537
"30482" 7 "EVENING" 2016 4 "ASSAULT W/DANGEROUS WEAPON" 1 -76.93126971 38.87759002
"30483" 1 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.02397451 38.9151997
"30484" 6 "EVENING" 2016 4 "ASSAULT W/DANGEROUS WEAPON" 1 -76.98692093 38.88284339
"30485" 3 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.08030551 38.949253
"30486" 6 "EVENING" 2016 4 "MOTOR VEHICLE THEFT" 1 -77.00004838 38.88127666
"30487" 5 "EVENING" 2016 4 "THEFT/OTHER" 1 -76.98721586 38.90921992
"30488" 1 "EVENING" 2016 4 "BURGLARY" 1 -77.0327459 38.93282685
"30489" 7 "EVENING" 2016 4 "ASSAULT W/DANGEROUS WEAPON" 1 -76.93773596 38.87649462
"30490" 7 "MIDNIGHT" 2016 4 "BURGLARY" 1 -76.93263066 38.87648278
"30491" 8 "MIDNIGHT" 2016 4 "THEFT/OTHER" 1 -76.98525315 38.8663398
"30492" 2 "MIDNIGHT" 2016 4 "ROBBERY" 1 -77.02651615 38.8973536
"30493" 2 "MIDNIGHT" 2016 4 "ROBBERY" 1 -77.0239831 38.90644358
"30494" 8 "MIDNIGHT" 2016 4 "HOMICIDE" 1 -76.98223325 38.87010489
"30495" 2 "MIDNIGHT" 2016 4 "ASSAULT W/DANGEROUS WEAPON" 1 -77.03279574 38.90253056
"30496" 2 "MIDNIGHT" 2016 5 "BURGLARY" 1 -77.02092482 38.8961296
"30497" 4 "MIDNIGHT" 2016 5 "THEFT F/AUTO" 1 -77.00554064 38.96201814
"30498" 4 "MIDNIGHT" 2016 5 "THEFT/OTHER" 1 -77.02511335 38.9402786
"30499" 2 "MIDNIGHT" 2016 5 "THEFT/OTHER" 1 -77.02599909 38.90199303
"30500" 3 "MIDNIGHT" 2016 5 "THEFT/OTHER" 1 -77.08810969 38.92588885
"30501" 8 "DAY" 2016 5 "THEFT/OTHER" 1 -76.98028597 38.869483
"30502" 7 "DAY" 2016 5 "THEFT F/AUTO" 1 -76.96560367 38.87293883
"30503" 3 "DAY" 2016 5 "THEFT/OTHER" 1 -77.08325189 38.91373116
"30504" 7 "DAY" 2016 5 "THEFT/OTHER" 1 -76.94697752 38.89335387
"30505" 7 "DAY" 2016 5 "THEFT/OTHER" 1 -76.96477307 38.87472224
"30506" 4 "DAY" 2016 5 "THEFT/OTHER" 1 -77.01263568 38.95659461
"30507" 4 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.01691577 38.95546804
"30508" 6 "EVENING" 2016 8 "BURGLARY" 1 -76.97699233 38.89899387
"30509" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.06200543 38.90518644
"30510" 6 "DAY" 2016 8 "THEFT/OTHER" 1 -76.98692093 38.88284339
"30511" 2 "DAY" 2016 8 "THEFT/OTHER" 1 -77.04343735 38.91372572
"30512" 2 "DAY" 2016 8 "THEFT/OTHER" 1 -77.04360926 38.90993522
"30513" 8 "DAY" 2016 5 "THEFT/OTHER" 1 -76.98609419 38.86695247
"30514" 1 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.01795567 38.91584938
"30515" 7 "EVENING" 2016 5 "MOTOR VEHICLE THEFT" 1 -76.9372639 38.88909711
"30516" 6 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.00746999 38.8755651
"30517" 2 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.04418105 38.90253338
"30518" 2 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.03209935 38.90570295
"30519" 4 "DAY" 2016 5 "ASSAULT W/DANGEROUS WEAPON" 1 -77.01617783 38.9573869
"30520" 6 "DAY" 2016 5 "THEFT F/AUTO" 1 -76.98831328 38.89641916
"30521" 6 "DAY" 2016 5 "THEFT/OTHER" 1 -77.01764648 38.87787015
"30522" 6 "DAY" 2016 5 "THEFT/OTHER" 1 -77.02091517 38.90252554
"30523" 2 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.03749939 38.91409712
"30524" 5 "EVENING" 2016 5 "BURGLARY" 1 -76.98887574 38.91177846
"30525" 2 "DAY" 2016 5 "BURGLARY" 1 -77.04360926 38.90993522
"30526" 2 "DAY" 2016 5 "THEFT/OTHER" 1 -77.05236578 38.90330841
"30527" 6 "DAY" 2016 5 "BURGLARY" 1 -76.98640159 38.8864647
"30528" 7 "DAY" 2016 5 "MOTOR VEHICLE THEFT" 1 -76.94142265 38.89189186
"30529" 1 "MIDNIGHT" 2016 5 "THEFT F/AUTO" 1 -77.02725594 38.93280124
"30530" 2 "DAY" 2016 5 "THEFT/OTHER" 1 -77.04652924 38.916391
"30531" 2 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.04418065 38.90374419
"30532" 8 "EVENING" 2016 5 "THEFT F/AUTO" 1 -77.0005782 38.83943254
"30533" 7 "MIDNIGHT" 2016 5 "MOTOR VEHICLE THEFT" 1 -76.94140133 38.88978389
"30534" 7 "MIDNIGHT" 2016 5 "MOTOR VEHICLE THEFT" 1 -76.95498588 38.86155759
"30535" 6 "DAY" 2016 5 "THEFT F/AUTO" 1 -76.97813642 38.88980555
"30536" 7 "DAY" 2016 5 "ROBBERY" 1 -76.93680114 38.89101564
"30537" 5 "DAY" 2016 5 "THEFT/OTHER" 1 -76.98961106 38.92964204
"30538" 6 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.0121827 38.87139381
"30539" 2 "DAY" 2016 5 "THEFT/OTHER" 1 -77.03654766 38.90193615
"30540" 6 "DAY" 2016 5 "BURGLARY" 1 -76.98437446 38.87985229
"30541" 5 "DAY" 2016 5 "MOTOR VEHICLE THEFT" 1 -76.98817385 38.9030493
"30542" 8 "DAY" 2016 5 "ROBBERY" 1 -76.97157488 38.86824705
"30543" 7 "DAY" 2016 5 "ASSAULT W/DANGEROUS WEAPON" 1 -76.94776398 38.88978691
"30544" 2 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.0505283 38.91335353
"30545" 7 "DAY" 2016 5 "THEFT F/AUTO" 1 -76.9290109 38.87758867
"30546" 4 "DAY" 2016 5 "MOTOR VEHICLE THEFT" 1 -77.02486285 38.98272556
"30547" 8 "DAY" 2016 5 "ASSAULT W/DANGEROUS WEAPON" 1 -76.9823183 38.85240336
"30548" 4 "MIDNIGHT" 2016 6 "MOTOR VEHICLE THEFT" 1 -77.02117598 38.96554758
"30549" 8 "MIDNIGHT" 2016 6 "ROBBERY" 1 -76.97867858 38.84986237
"30550" 7 "MIDNIGHT" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -76.95204181 38.88758169
"30551" 1 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -77.02704297 38.91864922
"30552" 1 "DAY" 2016 6 "MOTOR VEHICLE THEFT" 1 -77.02018674 38.93573938
"30553" 7 "EVENING" 2016 1 "MOTOR VEHICLE THEFT" 1 -76.96502418 38.85615598
"30554" 7 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.95448671 38.88547471
"30555" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.02191749 38.90034533
"30556" 6 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.9973283 38.88514123
"30557" 6 "MIDNIGHT" 2016 1 "ROBBERY" 1 -76.98447387 38.89969776
"30558" 1 "MIDNIGHT" 2016 1 "ROBBERY" 1 -77.03461421 38.93257408
"30559" 1 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.02272094 38.92546944
"30560" 6 "MIDNIGHT" 2016 1 "THEFT/OTHER" 1 -77.00204282 38.90159053
"30561" 8 "MIDNIGHT" 2016 1 "THEFT/OTHER" 1 -76.99711163 38.82779357
"30562" 7 "MIDNIGHT" 2016 1 "ROBBERY" 1 -76.92361423 38.90207905
"30563" 7 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.96778129 38.87377723
"30564" 5 "DAY" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -77.0045001 38.92880464
"30565" 4 "DAY" 2016 1 "THEFT/OTHER" 1 -76.99959847 38.95908158
"30566" 5 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.96514417 38.91714276
"30567" 5 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.95266541 38.92054352
"30568" 4 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.03595802 38.9672105
"30569" 6 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.97924646 38.87781559
"30570" 8 "EVENING" 2016 1 "ROBBERY" 1 -76.99814817 38.82561354
"30571" 1 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.02296114 38.91931671
"30572" 5 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.00278239 38.94648798
"30573" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.02192864 38.8991292
"30574" 2 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.03139647 38.90660398
"30575" 4 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.02459355 38.93815276
"30576" 5 "EVENING" 2016 1 "THEFT F/AUTO" 1 -76.97093113 38.92103594
"30577" 1 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.02600477 38.91755944
"30578" 7 "EVENING" 2016 1 "THEFT F/AUTO" 1 -76.95050055 38.86627619
"30579" 1 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.02053316 38.9371356
"30580" 6 "EVENING" 2016 1 "ROBBERY" 1 -76.98365643 38.89509437
"30581" 6 "MIDNIGHT" 2016 1 "ROBBERY" 1 -76.98691774 38.90020252
"30582" 8 "MIDNIGHT" 2016 1 "BURGLARY" 1 -76.97645628 38.84657387
"30583" 7 "DAY" 2016 6 "MOTOR VEHICLE THEFT" 1 -76.96560286 38.87461439
"30584" 2 "DAY" 2016 6 "THEFT/OTHER" 1 -77.05010822 38.90625513
"30585" 6 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.00204291 38.9046894
"30586" 8 "DAY" 2016 6 "THEFT/OTHER" 1 -77.00392915 38.82284789
"30587" 6 "DAY" 2016 6 "MOTOR VEHICLE THEFT" 1 -76.99376616 38.89279821
"30588" 8 "DAY" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -76.99191759 38.82853202
"30589" 8 "DAY" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -76.97123511 38.85355424
"30590" 4 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.02533128 38.93681937
"30591" 1 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.02294894 38.91723578
"30592" 5 "DAY" 2016 6 "THEFT/OTHER" 1 -76.99112134 38.9340202
"30593" 8 "EVENING" 2016 6 "THEFT F/AUTO" 1 -76.98155946 38.84653875
"30594" 1 "MIDNIGHT" 2016 6 "THEFT F/AUTO" 1 -77.02199287 38.92047897
"30595" 8 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -77.00057811 38.82803684
"30596" 6 "MIDNIGHT" 2016 6 "THEFT F/AUTO" 1 -77.01025029 38.89612202
"30597" 3 "MIDNIGHT" 2016 6 "BURGLARY" 1 -77.07318409 38.92326872
"30598" 7 "DAY" 2016 6 "MOTOR VEHICLE THEFT" 1 -76.92792672 38.90126203
"30599" 1 "DAY" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -77.02189955 38.91701078
"30600" 1 "DAY" 2016 6 "BURGLARY" 1 -77.03311067 38.92355719
"30601" 2 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.02994461 38.90857719
"30602" 2 "DAY" 2016 6 "THEFT/OTHER" 1 -77.02704929 38.90491149
"30603" 6 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.02192058 38.91038965
"30604" 2 "DAY" 2016 6 "THEFT/OTHER" 1 -77.03196526 38.91520679
"30605" 6 "DAY" 2016 6 "THEFT F/AUTO" 1 -76.9908972 38.88282575
"30606" 2 "DAY" 2016 5 "BURGLARY" 1 -77.04776183 38.89735586
"30607" 4 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.02095308 38.95309821
"30608" 5 "EVENING" 2016 7 "MOTOR VEHICLE THEFT" 1 -76.96164501 38.92695173
"30609" 2 "EVENING" 2016 7 "MOTOR VEHICLE THEFT" 1 -77.031969 38.89783869
"30610" 6 "EVENING" 2016 7 "THEFT/OTHER" 1 -76.9973283 38.88514123
"30611" 5 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -76.99258776 38.91825575
"30612" 8 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -76.99735642 38.82921043
"30613" 6 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -77.02092231 38.88757165
"30614" 1 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -77.03259384 38.92817861
"30615" 5 "MIDNIGHT" 2016 7 "BURGLARY" 1 -76.97264637 38.9287745
"30616" 2 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -77.06195706 38.90259206
"30617" 8 "MIDNIGHT" 2016 7 "HOMICIDE" 1 -76.97222568 38.85408597
"30618" 1 "DAY" 2016 7 "SEX ABUSE" 1 -77.03079085 38.91918879
"30619" 8 "DAY" 2016 7 "THEFT F/AUTO" 1 -76.99845881 38.8397208
"30620" 5 "DAY" 2016 7 "THEFT F/AUTO" 1 -76.9861741 38.9303083
"30621" 3 "DAY" 2016 7 "BURGLARY" 1 -77.0519083 38.92419895
"30622" 6 "DAY" 2016 7 "THEFT/OTHER" 1 -77.01063131 38.90021178
"30623" 2 "DAY" 2016 7 "THEFT/OTHER" 1 -77.03556863 38.90373813
"30624" 1 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.03079167 38.92108955
"30625" 5 "EVENING" 2016 3 "THEFT/OTHER" 1 -76.98656908 38.91514733
"30626" 2 "MIDNIGHT" 2016 3 "THEFT/OTHER" 1 -77.02192864 38.8991292
"30627" 4 "MIDNIGHT" 2016 3 "MOTOR VEHICLE THEFT" 1 -77.01897422 38.97361034
"30628" 1 "MIDNIGHT" 2016 3 "THEFT/OTHER" 1 -77.0307899 38.91699977
"30629" 1 "MIDNIGHT" 2016 3 "ROBBERY" 1 -77.03409274 38.92743049
"30630" 7 "MIDNIGHT" 2016 3 "MOTOR VEHICLE THEFT" 1 -76.93426291 38.90607623
"30631" 2 "MIDNIGHT" 2016 3 "THEFT F/AUTO" 1 -77.03850975 38.90610639
"30632" 1 "MIDNIGHT" 2016 3 "SEX ABUSE" 1 -77.04015578 38.92188844
"30633" 7 "DAY" 2016 3 "ASSAULT W/DANGEROUS WEAPON" 1 -76.92922886 38.90183936
"30634" 7 "DAY" 2016 3 "ROBBERY" 1 -76.91367526 38.89368534
"30635" 6 "DAY" 2016 3 "THEFT F/AUTO" 1 -77.00057869 38.89956366
"30636" 6 "DAY" 2016 3 "THEFT F/AUTO" 1 -76.98437446 38.87985229
"30637" 5 "DAY" 2016 2 "THEFT/OTHER" 1 -76.98074021 38.9370097
"30638" 8 "EVENING" 2016 3 "ASSAULT W/DANGEROUS WEAPON" 1 -76.9884354 38.85417879
"30639" 8 "DAY" 2016 7 "MOTOR VEHICLE THEFT" 1 -76.99988706 38.85935921
"30640" 8 "EVENING" 2016 7 "ROBBERY" 1 -76.99575078 38.85963839
"30641" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.03651949 38.91446677
